@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
bien, ' Très bien hormis l\' habillage Excepté une certaine lenteur au démarrage ( le système mets 5 bonnes minutes à être opérationnel alors que toutes les connections sont indiquées OK ) l\' application est très correcte . Critère de position GPS fort restrictive : il faut désormais une précision de 0m pour que le positionnement GPS soit OK sans quoi un message apparait régulièrement ( parfois juste 1sec ) , parfois dérangeant ! Interface vieillotte ( sons et graphique ) , je préférait la précédente mais je reconnais que les interactions sont plus rapides . Par contre , tout fonctionne désormais parfaitement en ce qui concerne la connexion Bluetooth avec le système média de la voiture ( Golf 7 ; avant l\' alerte sonore était transmis ou pas aux baffles de la voitures selon l\' appli en courz d\' utilisation pour écouter la musique -> maintenant plus de problème avec l\' appli musique de Samsung sur GS4 . La durée des bouchons , les indications précises de la nature et du positionnement des perturbations et bien entendu des radars en font une appli indispensable à qui voyage beaucoup en voiture ! Bref , si l\' interface graphique et sonore est améliorée , je mets 5 étoiles '
mauvais, ' Incompatible avec une appli GPS C\' est très inconfortable d\' utiliser iCoyote avec une appli GPS sur le téléphone . A chaque alerte , iCoyote se met en premier plan . Lorsque vous êtes dans les bouchons , iCoyote s\' affiche en permanence pour signaler un ralentissement , alors que vous êtes en train de chercher une autre route sur google maps . Fonctions manquantes : - désactiver complètement le traffic : un gps s\' en sert au moins pour calculer la route , sur iCoyote cela ne sert à rien - autoriser les alertes en arrière plan , sans forcer l\' application en premier plan - avoir des limitations de vitesse à jour dans les zones de radar ! - fermer plus facilement l\' application Pour coyote , le discours est de mettre le gps en arrière plan , afin d\' avoir le maximum d\' éclaireurs , mais c\' est l\' utilisateur qui est privé de gps . L\' idéal est un tout en un comme waze ( gps , traffic , zones à risque ) , mais coyote ne semble pas vouloir proposer ce service . '
bien, ' Incontournable ! Ergonomie moyenne tout de même ... Les boutons ne sont pas idéalement placés ... '
neutre, ' Limitations de vitesses Devenues gratuite , Coyote à crédité mon compte d\' un mois d\' abonnement en plus . J\' aurais préféré être remboursé . '
neutre, ' Long au démarrage . Depuis la dernière mise à jour , très long au démarrage . Reste bloqué sur l\' écran vert avec le message préventif . Sinon c\' est parfait . '
bien, ' Cool Très bonne application ! ! Pour des personnes qui font beaucoup de déplacement comme moi , un bon moyen de garder c\' est points : ) ! ! Utilisateur depuis 2009 est toujours 12 pts '
mauvais, ' Indescriptible ... Limitations de vitesse toujours fausses ! Et le nombre d\' éclaireurs est toujours et encore tronqué en mode portrait sur écran 1080p . Autrement dit , 150 éclaireurs en paysage , on tourne le téléphone et la ... plus que 15 éclaireurs ! Bravo ! '
bien, ' Presque parfaite Depuis la dernière MAJ les informations sont clairs , les alertes audios sont parfaites . La communauté est au top ! Et pour tous ce qui disent que Waze est gratuit , oui effectivement , je l\' utilise même pour le trafic aux heures de pointes , mais n\' oubliez pas que lorsque c\' est gratuit c\' est vous le produits ; ) . De plus Coyote est une entreprise française , à l\' heure où l\' on se plaint qu\' il n\' y a trop de chômage , votre abonnement sert aussi à paye . '
bien, ' Le meilleur avertisseur de radars ( et légal ) Le must en avertisseur de radars , que ce soit sur autoroute ou sur routes secondaires . Très grosse communauté . Application agréable et fonctionnelle . A posséder d\' urgence '
mauvais, ' epuis la dernière maj du22/9/14 le programme se plante d\' office a l\' ouverture arrangé ça le plus vite possible '
bien, ' Parfaite J\' utilise cette application depuis plus de 3 ans et en suis totalement satisfait ( sur Balckberry puis sur mon galaxy note 1,2 et 3 ) ... La meilleure application d\' aide à la conduite avec la meilleure communauté ! '
mauvais, ' Ne fonctionne plus Depuis la dernière mise a jour , l\' application ne s\' ouvre plus . Le SAV ne semble pas savoir d\' où vient le problème . '
bien, ' Problème gps Excellente application que j\' utilise au quotidien et qui est très pratique . Problème de gps depuis la dernière mise à jour il perd le gps toute les 2min et c\' est très énervant . Merci se me dire comment régler le problème . J\' ai des installé et réinstaller et c\' est toujours pareil . Samsung S4 . une 5 ème étoile des que le problème sera résolu . Édit toujours problème de gps applications inutilisables sauf si on essaye 50 fois ! ! ! ! Pas de signal gps merci de vite faire une corrections du beug Edit : probleme reglé ! '
bien, ' Fiabilité ! La seul communauté assez importante pour etre fiable hors agglomération . Et jai essaye toute les appli du genre , la plus part du temps j etais seul sur la route . Le Top des avertisseurs de tres loin . '
bien, ' Icoyote Bien mais j\' attend la version 8 pour Android qui devait sortir ce 10 novembre '
bien, ' La référence ! C\' est juste la meilleure appli et la plus grande communauté du genre . D\' où son efficacité ... '
bien, ' Merci pour la V8 . Cette V8 n\' est pas tout à fait fini donc il y aura d\' autres mise à jour '
neutre, ' Très bien Application très bien rentabilisé depuis l\' achat ... par contre depuis la dernière mise à jour l\' application me dit que sa ne trouve pas le gps : -( alors que toutes les autres applications fonctionne très bien ... merci de régler ça au plus vite icoyote . Samsung galaxy s3 4g '
mauvais, ' Nouvel version 8 ne s\' installe pas . Lorsque l\' on essaye d\' installer la nouvelle version , c\' est l\' ancienne qui s\' installe ( 7.1.2 ) ? ! ? '
mauvais, ' epuis la mise à jour l\' application ne fonctionne plus . Arrêt automatique de l\' application sans explication . Il faut absolument résoudre ce problène . '
bien, ' Parfait Fonctionne parfaitement et la liaison bluethooth sur la voiture ne pose aucun problème . '
bien, ' De plus en plus de trous dans la raquette C\' était la référence mais il manque desormais certains " dangers " fixes . Les " dangers " de feu rouge sont mal implémentés . La fiabilité des limites de vitesse dans les zones est aléatoire ( sauf devant le " danger " , ouf ! ) . '
bien, ' Indispensable ! ! ! Le meilleur assistant d\' aide à la conduite que j\' ai testé . Simple et efficace . Et ceux qui disent que les concurrents gratuits sont aussi pratiques voire encore mieux , n\' ont jamais testé iCoyote car c\' est faux ! '
bien, ' Très bonne application Application qui apporte plus que là simple détection des radars . '
neutre, ' Fait son taf mais cher . Je ne prendrais pas l\' abo donc . Car iCoyotte revendique une communauté de 2,6 millions mais seulement 10 % sont abonnés . Le DG lui même le dit . Donc il est plus utile de prendre un gratuit comme CamSam car étant gratuit il peut réellement revendiquer ses 5 millions d\' utilisateurs . Ou encore Waze . Car quand tous le monde aura testé le Coyotte , ils iront sur des gratuits . '
bien, ' Dav Super , toutes les informations en temps réel avec une grande précision , les éclaireurs sont plus que performant , ma sérénité au volant est de retour. . Seul petit bémol les alertes sonores ne prennent pas le dessus sur la musique ... '
bien, ' Super ! ! Le meilleur application du genre , déjà 3 ans qu\' il me guide ! '
bien, ' embre coyote depuis 2009 , RAS fonctionne très bien et toujours12 points ... Pour ceux qui ont des problèmes en Bluetooth en voiture il y a une option " flux audio " dans les paramètres , sélectionnez " notification " et non pas " média " et le son reviendra ! Fonctionne sur Bluetooth Vw . '
bien, ' Super efficace Très utile ... '
neutre, ' Problème son et bluetooth Si vous avez un kit bluetooth dans la voiture le son passé dans les haut parleur seulement il n\' est pas prioritaire au son de la music ou gps du coup aucune alerte n\' est audible et je ne compte pas sacrifier mes sms à lecture vocal ou mes appel main libre . A corriger et je me laisserais sûrement tenter . '
mauvais, ' N\' arrête pas de bugger ! La nouvelle version plante avec la mention " pays non supporté " Qu\' est ce que cela veut dire ? Qd on tente de dialoguer sur le chat du site il n\' y a pas de réponse . Bravo ! Continuez ainsi et je file à la concurrence . '
mauvais, ' Plante à tous les coups Depuis la dernière MAJ ne fonctionne plus du tout il plante à l\' ouverture , je l\' ai désinstaller et réinstaller ça marche plus ! Vous pouvez faire quelque chose '
bien, ' Lg g3 Tres bonne appli . le service client par contre un peu lent ... '
bien, ' Le co-pilote idéal Commentaire:3ans , 120.000 km d\' utilisation et toujours 12 pts . Merci coyote , merci à la communauté ! Je n\' ai qu\' une réclamation : supprimez nous ce rond qui prend 15 % de la visibilité en mode carte paysage pour afficher notre vitesse . L\' ancien affichage devait convenir à beaucoup d\' entre nous . '
mauvais, ' Trop de pub moches en bas de l\' application Vous lancez l\' application et pouf : une pub en pleine page ! Puis , un bandeau de pub " annonce google " apparaît en permanence pendant les recherches des vidéos . Je préfère utiliser la version sur ipad ou les pub sont uniquement entre les vidéos . . . '
mauvais, ' Puuuuuuub C est bien francais ca juste pour faire du fric , 1 video 1 pub qui dure 30 seconde a mort dailymotion '
neutre, ' Alors ce qu\' il serait bien c\' est de pouvoir choisir la qualité sinon ça rame bcp trop selon notre débit , ce que youtube à pensé à faire ! ! ! '
neutre, ' Bien mais ... Trop trop de pubs dommage sinon cela aurait pu être 5 étoiles '
mauvais, ' Saturé de pub De la pub trop longue à chaque vidéo . Trop , beaucoup trop . Je désinstallerais si je pouvais ! '
neutre, ' C était Génial Fluide , mais les pubs constantes rende l application moins parfaite quelle était ! '
mauvais, ' Pub et ergonomie Trop de pub , impossible de syncho une video en tache de fond , enregistrement , ... data non inclus pour les abonnées Orange . Le PDG d\' Orange ne vendra jamais cette boite : -/ '
mauvais, ' Pub envahissante Tout est dans le titre je remettrai des étoiles quand ils auront dégagé le bandeau en bas et remis le tri des vidéos par date ou pertinence et durée '
bien, ' Cette application est génial ! Grace a Dailymotion je peux regarder toute mes séries préféré ! '
mauvais, ' Vraiment mauvaise application avec plein de bug ils accusent un grand retard sur YouTube '
bien, ' Boff Un peu comme YouTube quoi mais intéressant alors je veut bien mettre 4 * '
mauvais, ' Trop de pub Ca aurait pu être bien comme appli , mais beaucoup trop de pub et trop longues . Sans parler d\' un bug dès la 2e utilisation . Je retourne sur youtube '
bien, ' Excellent Pas autant de contenu que YouTube et pas de fonction " Remote " mais reste excellent ! '
mauvais, ' Nul C\' est quoi ce vieu slogan \' \' meilleure application \' \' mon cul . Que des pubs beaucoup trop longues et tout le temps . Pitoyable . '
mauvais, ' Ne faites pas la mise à jour ! ! Dailymotion ne le dit pas dans ces " nouveauté " , cette mise à jours vous rajoutera de la publicité Non-Stop , j\' ai l\' impression d\' avoir un jeu bourré de pub '
mauvais, ' Pub Vous êtes vraiment obligés de rajouter une bannière de pub ? La pub sur les vidéos ne suffisait pas ? '
bien, ' Oui super meilleur réception mise à jour régulièrement c\' est mieux diminutions de problème beaucoup publicité pop pop screen annonce de jeux vidéo depuis le 10 novembre '
mauvais, ' Pub , pub , pub ... Il y a beaucoup trop de publicités impossibles a passer . Trop envahissant . Dommage . '
bien, ' Bien a part beaucoup de pub enfin nul nai parfait meme pas moi '
mauvais, ' Pubs en trop . Trop de pub même en bas du lecteur pendant une vidéo mais deux étoiles pour la fonction synchronisation de vidéo '
mauvais, ' Trop de pub tue l\' appli Incroyable changement ! ! ! Une application top devient une usine à pub dommage . De pas de pub on passe à 3 sortes de pub différentes . Une qui apparaît en plein écran . L\' autre en bas de l\' écran en permanence . Et la dernière avant les vidéos qui est parfois plus longue en chargement et longueur que la vidéo que l\' on souhaite voir ... alors avant les vidéos je veux bien mais qu\' on puisse les passer comme sur YouTube . Par contre celle en bas de l\' application est à retirer . '
